"1",-3549.2843543268
"2",-2247.78340116591
"3",-1031.28951676841
"4",-3633.18760507783
"5",-6373.57500699576
"6",865.16411236533
"7",-651.846026758285
"8",-1336.69277892509
"9",-1723.76166655112
"10",-1008.85928673731
"11",75.4393444829441
"12",-2127.70182841552
"13",-1244.47041769981
"14",-2532.33226446698
"15",-4330.60592120346
"16",528.903568725527
"17",-1398.47640053796
"18",1296.12853496762
"19",-4235.21989840119
"20",-7285.44168202203
"21",-1730.20031098231
"22",-2162.5926186224
"23",-2111.97829084743
"24",-12398.1476626109
"25",-1001.42068494948
"26",-5657.16357626129
"27",-2420.72127893027
"28",-4104.57963058865
"29",-8841.70793774877
"30",-1674.96266698666
"31",-3200.80093793758
"32",-7776.96067769534
"33",-5451.80551221016
"34",-6256.93615358086
"35",-4969.81032149314
"36",-110.447062987164
"37",-199.146082857633
"38",-7730.85118649565
"39",-4223.67802065632
"40",-1231.4503880162
"41",-13302.0135822786
"42",-38.6992507097486
"43",-5720.63736509727
"44",489.873170943734
"45",-2692.82730774436
"46",-5617.62827359144
"47",-4814.45083069769
"48",-8510.85524297433
"49",-1849.77993678745
"50",1780.62191758898
"51",-3750.02147259313
"52",-4989.71741199764
"53",-4155.5241178301
"54",-2886.96306999075
"55",-1572.19359555155
"56",-7349.09803722016
"57",-2298.16701818145
"58",-9345.27942912472
"59",-6953.91159007475
"60",-904.093620676982
"61",-3275.210966058
"62",-11795.7218934267
"63",-4169.98055219184
"64",430.614592857357
"65",-11430.5399029457
"66",-159.96732437699
"67",-2735.53077140835
"68",-1270.52954855732
"69",-3730.95523791792
"70",-1753.00247994037
"71",-1759.23072804221
"72",-3979.19185397859
"73",-5327.69224756757
"74",574.984145044076
"75",-4702.38951007055
"76",-924.095601079124
"77",-5131.82568825098
"78",-4471.47317507702
"79",-2468.59764060769
"80",-2332.38451432539
"81",-4922.09073700973
"82",-5354.43360798365
"83",-10047.805592031
"84",-8693.52887887205
"85",-1595.23745210491
"86",-398.840119803291
"87",-8815.85330853546
"88",-6674.70021664388
"89",-2743.73763327963
"90",-440.953254624241
"91",-7663.3838672679
"92",-2849.21652734649
"93",-3651.14133393852
"94",-6974.41310125351
"95",-3938.78842988548
"96",-5512.2826036591
"97",-6986.56392039284
"98",-5263.73955798025
